trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,thermode_locali.stopped,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,tâche_EVA.stopped,thermode_locali_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,296.51961070000834,,,,,,,,296.5070743000106,301.5032943000115,301.5033001999982,301.5197377000004,313.5366068000003,313.5037003000034,2,inactive,48.7,313.5037075,316.57335770000645,20.000000000000178,3.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,316.5865166000003,,,,,,,,316.57412170000316,321.5700682000024,321.57007450000674,321.58657520001,333.60338220000267,333.57050970000273,3,inactive,48.7,333.5705170000001,335.35504510000465,14.500000000000004,1.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,335.3700843000115,,,,,,,,335.35530590001144,340.3536153000023,340.3536213000043,340.3701182000077,352.43692420001025,352.35407549999945,0,active,48.7,352.35408260000986,355.97199610000825,8.000000000000167,3.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,355.98711719999847,,,,,,,,355.97275840000657,360.97055420000106,360.9705599000008,360.9870243000041,373.0038260000001,372.9709717000078,1,inactive,48.7,372.9709789000044,376.32265670000925,21.500000000000206,3.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,376.3372328000114,,,,,,,,376.3234830000001,381.32075690000784,381.3207628000091,381.337254500002,393.3540659999999,393.32119570000214,2,inactive,48.7,393.3212031000003,396.02151340000273,20.500000000000142,2.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,396.0374550999986,,,,,,,,396.02175670000724,401.0209845000063,401.0209908000106,401.03748910001013,413.05427790000977,413.02143480000086,3,active,48.7,413.02144450000196,416.290021400011,8.500000000000131,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,443.85459830000764,,,,,,441.5885688999988,443.83823269999993,,,,,,,0,active,48.7,460.8382744999981,463.6409888000053,21.00000000000014,2.784,416.2906301000039,416.3043168000004,441.5882476000115,443.8385207000101,448.83821310001076,448.8382203000074,448.85469760000706,460.83826780000527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,0,0,0,0,1,0,1,0,,,,,463.65487690000737,,,,,,,,,,,,,,1,inactive,48.7,480.63873800000874,482.35838380000496,17.500000000000032,1.701,,,,463.6417167000036,468.63841060000414,468.6384170000092,468.65492000000086,480.6387317000044,480.6717218999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,488.42181600000185,,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,482.358902699998,488.40549479999754,488.40580190000765,493.4053563000052,493.40536350000184,493.421872100007,501.40529320000496,501.40529320000496,504.3719992999977,504.405330900001,504.405330900001,504.38884410000173,3.62,5.18,362,518,8,1.2,0.75,pic-present,1,m,0.5466512000130024,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,1,0,1,0,504.405330900001,,,,,,,,,,,,,,3,active,,,,,,,,,,,,,,,,,504.38948070000333,509.3888929000095,509.38889930000005,509.40538460000244,517.3888408000057,517.3888408000057,520.3555396000011,520.3888592000003,520.3888592000003,520.3723629000015,4.46,4.34,446,434,8,1.2,0.75,pic-present,1,m,0.6028490000026068,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,2,0,2,0,520.3888592000003,,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,,,520.3728593999986,525.3724103999994,525.3724172000075,525.3889112000033,533.3723294000083,533.3723294000083,536.3390291000105,536.3724110000039,536.3724110000039,536.3558922000084,4.36,4.44,436,444,8,1.2,0.75,pic-absent,1,m,0.46860510000260547,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,0,0,0,0,,,,,3,0,3,0,536.3724110000039,,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,536.3563876000117,541.3559634999983,541.355970500008,541.3724310000107,549.3558754999976,549.3558754999976,552.3225823000103,552.3559886000003,552.3559886000003,552.339499499998,4.61,4.19,461,419,8,1.2,0.75,pic-present,1,m,0.3363225999928545,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,1,0,1,0,0,0,0,0,,,,,554.9060585999978,,,,,,552.3400128000067,554.8898986999993,,,,,,,2,inactive,48.7,571.8901358000003,575.5247887000005,14.000000000000075,3.616,,,,554.8902700000035,559.8895762000029,559.8895837000018,559.906017900008,571.8901276000106,571.9228207999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,1,0,1,0,1,0,1,0,,,,,575.5395288,,,,,,,,,,,,,,3,active,48.7,592.5235289999982,594.3088209999987,16.000000000000007,1.767,,,,575.5254835000087,580.5233622000087,580.5233688000008,580.5396162000106,592.5235226000077,592.5563602000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,0,0,0,0,597.4564127000049,,,,,,,,,,,,,,0,active,,,,,,,,,,,,,,,594.3090203000029,597.4400087000104,597.4403198000073,602.4399638000032,602.4399706000113,602.4565169999987,610.4398941000109,610.4398941000109,613.4065979000006,613.4399293000024,613.4399293000024,613.4234485000052,3.31,5.49,331,549,8,1.2,0.75,pic-absent,1,m,0.4116846999968402,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,1,0,1,0,613.4399293000024,,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,613.423976200007,618.423486700005,618.4234933000116,618.4399806000001,626.4234182000073,626.4234182000073,629.3901408000092,629.4234484000044,629.4234484000044,629.4069595000037,4.16,4.64,416,463,8,1.2,0.75,pic-absent,0,n,0.41557720000855625,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,2,0,2,0,629.4234484000044,,,,,,,,,,,,,,2,active,,,,,,,,,,,,,,,,,629.4074170000094,634.4070040000079,634.4070102999976,634.4235044000088,642.4069353000086,642.4069353000086,645.3737739000062,645.407051400005,645.407051400005,645.3905992000073,3.89,4.91,389,491,8,1.2,0.75,pic-present,1,m,0.3288144999969518,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,1,0,1,0,,,,,3,0,3,0,645.407051400005,,,,,,,,,,,,,,3,active,,,,,,,,,,,,,,,,,645.3910806000058,650.3906320000096,650.3906385000009,650.4071192999982,658.3905658000003,658.3905658000003,661.3572631999996,661.3906110000098,661.3906110000098,661.3741246999998,4.43,4.37,443,437,8,1.2,0.75,pic-absent,1,m,0.38075980001303833,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,2,0,2,0,0,0,0,0,,,,,664.0239368000039,,,,,,661.3746414000052,664.0076582000038,,,,,,,0,inactive,48.7,681.0080081000051,683.5760089000105,22.500000000000064,2.549,,,,664.0079782000103,669.0075331999979,669.0075405000098,669.0240386000078,681.0080025000061,681.0407897000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,2,0,2,0,1,0,1,0,,,,,683.5908665000024,,,,,,,,,,,,,,1,active,48.7,700.5746357000025,703.0598543000087,22.000000000000064,2.467,,,,683.5767619000108,688.5744363999984,688.574443000005,688.5908619999973,700.5746297000005,700.6076281999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,0,0,0,0,705.0744561000029,,,,,,,,,,,,,,2,inactive,,,,,,,,,,,,,,,703.0603885000019,705.0581660000025,705.0584692999983,710.0580355999991,710.0580423000065,710.0745153000025,718.0579391000065,718.0579391000065,721.0246492000006,721.057965400003,721.057965400003,721.0415138000099,3.54,5.26,354,526,8,1.2,0.75,pic-absent,1,m,0.31876979999651667,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,1,0,1,0,721.057965400003,,,,,,,,,,,,,,3,inactive,,,,,,,,,,,,,,,,,721.0420241000102,726.0414766000031,726.0414835999982,726.0580237000104,734.0414542000071,734.0414542000071,737.0081535000063,737.041450100005,737.041450100005,737.0249783000036,4.59,4.21,459,421,8,1.2,0.75,pic-present,1,m,0.2776194000034593,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,737.041450100005,,,,,,,,,,,,,,0,active,,,,,,,,,,,,,,,,,737.0254431000067,742.0250705000071,742.0250777000037,742.0414693000057,750.0249358000001,750.0249358000001,752.9916364000092,753.0250197999994,753.0250197999994,753.0084848999977,4.16,4.64,416,463,8,1.2,0.75,pic-absent,1,m,0.3753087999939453,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,753.0250197999994,,,,,,,,,,,,,,1,inactive,,,,,,,,,,,,,,,,,753.0089368000044,758.0085926000029,758.0085995000118,758.0250635999982,766.0085036000091,766.0085036000091,768.9751992000092,769.0084988000017,769.0084988000017,768.992050300003,3.85,4.95,385,495,8,1.2,0.75,pic-absent,0,n,0.6152870999940205,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,3,0,3,0,0,0,0,0,,,,,771.2752273000078,,,,,,768.9925971000048,771.2589078000019,,,,,,,2,active,48.7,788.2590477000049,790.361470200005,20.0,2.084,,,,771.2592301000113,776.2587783000054,776.2587901000079,776.2752122000093,788.2590416000021,788.2919675000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,3,0,3,0,1,0,1,0,,,,,790.3754409000103,,,,,,,,,,,,,,3,inactive,48.7,807.3593543000025,808.8445482000097,20.0,1.466,,,,790.3621382999991,795.3590560000011,795.3590620000032,795.3754017000028,807.3593478999974,807.3923062000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,0,0,0,0,811.2422331999987,,,,,,,,,,,,,,0,inactive,,,,,,,,,,,,,,,808.8447409000073,811.2258473000111,811.2261581000057,816.2257940999989,816.2258008000063,816.2423233000009,824.2257170000084,824.2257170000084,827.1924529000098,827.2258810000058,827.2258810000058,827.209396700011,4.69,4.11,469,411,8,1.2,0.75,pic-present,1,m,0.3696066999982577,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,1,0,1,0,827.2258810000058,,,,,,,,,,,,,,1,active,,,,,,,,,,,,,,,,,827.2099586000113,832.2094262000028,832.2094329000101,832.2259262000007,840.2092441999994,840.2092441999994,843.1759447000077,843.2093187999999,843.2093187999999,843.1927872000088,4.07,4.73,407,473,8,1.2,0.75,pic-absent,0,n,0.42180279998865444,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,2,0,2,0,843.2093187999999,,,,,,,,,,,,,,2,inactive,,,,,,,,,,,,,,,,,843.193247800009,848.1928406000079,848.1928474000015,848.209328900004,856.1927542000049,856.1927542000049,859.1595002000104,859.1928334999975,859.1928334999975,859.1763384000078,4.39,4.41,438,441,8,1.2,0.75,pic-present,1,m,0.33065680001163855,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
0,0,0,0,,,,,3,0,3,0,,,,,3,0,3,0,859.1928334999975,,,,,,,,,,,,,,3,active,,,,,,,,,,,,,,,,,859.1768129999982,864.1763740000024,864.1763809000113,864.1928914000018,872.1763122999982,872.1763122999982,875.1430196000001,875.1762703999993,875.1762703999993,875.1599123000051,4.31,4.49,430,449,8,1.2,0.75,pic-present,1,m,0.3828589000040665,None,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,940.1103653000027,,,,935.4940267000056,937.6939513000107,937.6939585000073,940.0939766000083,940.094270600006,945.0939259000006,945.093932600008,945.1104821000044,957.1272368000064,957.0943554999976,0,inactive,48.7,957.094362600008,959.0122497999982,20.0,1.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.1603459000034,935.4939025000058,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,959.0272925000027,,,,,,,,959.0125206000084,964.0108194000059,964.0108257000102,964.027317,976.0441275000048,976.0112567000033,1,inactive,48.7,976.0112641000014,977.7461820000026,14.500000000000004,1.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,977.7608525000105,,,,,,,,977.746449600003,982.7444434000063,982.7444495000091,982.7609373000014,994.7777965999994,994.7448835000105,2,active,48.7,994.7448912000109,996.4295151000115,5.4999999999999964,1.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,996.4444515000068,,,,,,,,996.4297949000029,1001.4280009000067,1001.4280072999973,1001.4445444000012,1013.4613160000008,1013.4284096000047,3,inactive,48.7,1013.4284170000028,1017.0141235000046,20.500000000000213,3.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,1017.0279986000096,,,,,,,,1017.0148712000082,1022.0115596000105,1022.011565599998,1022.0280900000071,1034.0449174000096,1034.0120134000026,0,active,48.7,1034.0120210000023,1036.3311141000013,13.50000000000003,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-010,48.7,47.0,49.5,COM3,2024-01-30_15h06.39.033,2024_RDpaindiscrimination_maintask,2023.2.3,60.01006968952248,2024-01-30 15h07.04.505044 -0500,
